chr1	3255	16.16179288	16.16179288	0
chr1	3322	44.14459511	44.14295294	0.00328433
chr1	3360	73.76316241	73.35389502	0.81853478
chr1	3398	53.11426511	53.11426511	0
chr1	3413	34.62261292	34.62261292	0
chr1	3505	54.95922279	50.33496458	9.24851643
chr1	3588	68.17627348	61.48518571	13.38217554
chr1	3606	140.67074358	126.05527673	29.23093371
chr1	3618	67.46381963	56.05092726	22.82578475
chr1	3624	96.22478037	92.76469406	6.92017263
chr1	3641	33.9942598	31.90883127	4.17085706
chr1	3669	94.03796047	72.447247	43.18142694
chr1	3689	80.34288036	60.48692802	39.71190467
chr1	3699	146.31629333	129.41422571	33.80413524
chr1	3812	12.57071042	10.43885496	4.26371091
chr1	3914	89.87882634	85.66213905	8.43337459
chr1	3918	144.83896984	123.02273413	43.63247142
chr1	3954	80.05689563	67.18085404	25.75208318
chr1	4004	194.80916176	175.50492782	38.60846789
chr1	4019	29.0145633	25.51262826	7.00387007
chr1	4146	36.04740093	32.92054948	6.25370292
chr1	4151	164.94275003	139.90414103	50.07721801
chr1	4353	80.50138616	67.32313789	26.35649654
chr1	4383	25.18206733	21.03330061	8.29753345
chr1	4489	50.18191637	50.17417879	0.01547517
chr1	4520	35.91201624	35.86486578	0.09430091
chr1	4620	24.06678017	24.06678017	0
chr1	4678	51.59767482	51.59767481	1e-08
chr1	4710	59.65106044	59.65106044	0
chr1	4777	65.84376081	63.58448723	4.51854716
chr1	4836	75.30821868	75.29387273	0.0286919
chr1	4934	46.62587078	46.62587078	1e-08
chr1	4994	23.68957572	23.68957572	0
chr1	5023	46.38759765	44.42062035	3.9339546
chr1	5049	54.92007516	54.92007516	0
chr1	5102	23.96995099	23.96995099	0
chr1	5297	15.01488926	14.92202486	0.18572881
chr1	5320	72.34477941	72.34477941	0
chr1	5411	33.48761409	33.48761409	0
chr1	5418	32.43059339	32.43059339	0
chr1	5494	29.24861468	27.47162587	3.55397762
chr1	5597	39.58158226	39.58055885	0.00204681
chr1	5601	57.78347255	57.66133836	0.24426836
chr1	5682	24.22331473	24.22331473	0
chr1	5760	45.64492781	45.64492781	0
chr1	5843	21.19208583	21.19208583	0
chr1	5897	58.84318573	58.84318573	0
chr1	5941	26.19709075	26.19709075	0
chr1	5952	48.0739081	47.80009503	0.54762613
chr1	5994	50.88820343	50.88820321	4.5e-07
chr1	6000	41.24663543	41.24663543	0
chr1	6082	24.7508707	24.7508707	0
chr1	6101	17.02433254	15.88684329	2.27497851
chr1	6240	55.94350858	55.94320946	0.00059824
chr1	6333	31.03109873	31.03109873	0
chr1	6425	57.41274933	57.41274932	1e-08
chr1	6462	73.29762882	72.6990162	1.19722525
chr1	6509	57.11020266	57.11020266	0
chr1	6529	34.11370387	33.8869945	0.45341875
chr1	6610	36.42679324	36.42679324	0
chr1	6643	62.53377575	62.40659971	0.25435208
chr1	6673	34.12502923	34.12502923	0
chr1	6678	48.77623222	48.77623222	0
chr1	6683	38.26890514	38.26873917	0.00033193
chr1	6693	21.68053142	21.6449859	0.07109105
chr1	6774	52.94943916	52.94943916	0
chr1	6816	56.09436152	56.0527311	0.08326083
chr1	6850	35.35988299	35.35988299	0
chr1	6902	59.9985916	59.977673	0.0418372
chr1	6930	58.41077449	58.41077449	1e-08
chr1	6954	55.95699434	54.35631913	3.20135041
chr1	6993	21.91762207	21.39020997	1.05482421
chr1	6997	42.60266836	42.60266836	0
chr1	7046	53.0868213	53.0868213	0
chr1	7079	63.27108643	63.23286108	0.07645071
chr1	7089	82.4027715	82.33703454	0.13147392
chr1	7162	45.82618212	45.6436683	0.36502764
chr1	7218	30.59826835	30.49456859	0.20739951
chr1	7220	54.20262368	54.2025389	0.00016957
chr1	7266	64.25319211	63.78897425	0.92843572
chr1	7323	52.40601867	52.02952852	0.75298029
chr1	7362	12.4203524	12.4169888	0.00672721
chr1	7443	49.04400378	49.04400378	0
chr1	7488	34.34753302	34.31373288	0.06760029
chr1	7540	58.57544645	58.57544645	0
chr1	7629	35.2297367	34.86477011	0.72993318
chr1	7630	49.38368149	49.38368149	0
chr1	7702	37.60615033	37.60615033	0
chr1	7745	71.08454939	71.08454939	0
chr1	7780	31.40583469	29.13774625	4.53617688
chr1	7861	58.33387899	58.11012923	0.44749951
chr1	7863	55.27867681	55.27074696	0.0158597
chr1	7864	62.92799992	62.92799992	0
chr1	7950	16.35690805	15.54610596	1.62160419
chr1	7952	15.99389402	15.66035183	0.66708437
chr1	8051	54.73777641	54.66044298	0.15466687
chr1	8089	33.0804839	33.07953354	0.00190073
chr1	8122	43.79002758	43.79002758	0
chr1	8127	41.2178008	41.16223759	0.11112644
chr1	8211	58.99958807	58.9987415	0.00169314
chr1	8282	49.04372447	49.04372447	0
chr1	8359	51.30998876	51.29708846	0.02580062
chr1	8374	48.27468535	48.05998162	0.42940747
chr1	8409	30.65590692	30.55811796	0.19557792
chr1	8420	33.89254263	33.89254263	0
chr1	8436	53.98283975	53.96807884	0.02952184
chr1	8442	52.80129075	52.80129075	0
chr1	8466	12.279827	12.279827	0
chr1	8488	36.14898693	36.13775937	0.02245513
chr1	8531	30.55860377	30.55860377	0
chr1	8534	13.6234788	13.61937743	0.00820275
chr1	8536	9.94377395	9.94377395	0
chr1	8542	53.96841022	51.41464661	5.10752723
chr1	8576	40.64686695	40.12415817	1.04541757
chr1	8686	49.61233754	49.60207856	0.02051797
chr1	8694	50.54697821	50.34612405	0.40170832
chr1	8708	50.09891095	49.6856076	0.8266067
chr1	8720	55.12135351	55.12135351	0
chr1	8894	213.68933993	198.21986938	30.93894109
chr1	8979	131.44919138	111.85282219	39.19273838
chr1	8989	72.6807059	56.94392466	31.47356247
chr1	9023	114.06691665	111.65827505	4.81728321
chr1	9032	93.28383154	87.05464292	12.45837724
chr1	9068	157.18787504	149.27229161	15.83116687
chr1	9070	125.97379259	107.40341483	37.14075552
chr1	9083	174.29890445	152.94583024	42.70614842
chr1	9121	31.29653773	25.52326818	11.54653909
chr1	9137	100.58014743	85.71980793	29.72067901
chr1	9185	151.04355513	129.43404242	43.21902543
chr1	9223	66.96977082	56.55826942	20.8230028
chr1	9251	116.13352078	112.24718429	7.77267298
chr1	9337	122.31051083	110.28843901	24.04414365
chr1	9387	157.32488948	139.43283789	35.78410317
chr1	9425	92.7047003	69.68924195	46.0309167
chr1	9442	125.81748107	110.19314193	31.24867829
chr1	9489	169.7111781	159.0293935	21.36356919
chr1	9517	169.37539431	144.77744377	49.19590109
chr1	9562	101.99648575	93.02786816	17.93723518
chr1	9572	213.08731787	189.55988048	47.05487476
chr1	9595	101.44550668	93.92184632	15.04732072
chr1	9618	91.34546853	77.74909103	27.192755
chr1	9671	144.80786148	127.24640649	35.12290998
chr1	9683	85.57419694	77.59387271	15.96064846
chr1	9768	123.93012099	113.63687541	20.58649117
chr1	9772	178.76760213	165.63672696	26.26175033
chr1	9925	41.15285278	34.3124328	13.68083997
chr1	9926	113.22886464	103.2760475	19.90563428
chr1	10011	139.99527315	133.51657258	12.95740113
chr1	10088	16.99491234	16.49382376	1.00217716
chr1	10134	112.43041807	107.26775292	10.3253303
chr1	10176	150.07473636	126.38460489	47.38026293
chr1	10197	101.3540187	93.13316576	16.44170589
chr1	10198	166.42142013	152.19539485	28.45205056
chr1	10219	186.41549836	170.42078533	31.98942605
chr1	10258	29.14761199	29.11585051	0.06352297
chr1	10263	63.79072506	58.4253609	10.73072832
chr1	10330	84.50135408	77.83478757	13.33313302
chr1	10331	135.73122965	124.72137108	22.01971713
chr1	10348	243.98212012	215.37288361	57.21847301
chr1	10409	64.22227097	52.53436966	23.37580262
chr1	10451	106.98424386	84.76959249	44.42930274
chr1	10728	81.94960202	72.3532368	19.19273042
chr1	10731	168.72224677	161.31649061	14.81151232
chr1	10809	28.36406533	25.85003917	5.02805232
chr1	10858	127.97145982	117.39434547	21.15422871
chr1	10939	177.01411814	163.57354209	26.8811521
chr1	11061	121.41292124	116.82481081	9.17622086
chr1	11107	60.23988984	56.07784345	8.32409277
chr1	11114	117.86753703	113.66711331	8.40084743
chr1	11163	52.68390434	50.87441439	3.61897989
chr1	11204	61.49339712	60.22920702	2.5283802
chr1	11310	38.62114491	37.38341117	2.47546747
chr1	11429	33.14981936	33.14981936	0
chr1	11496	48.00301809	47.98731775	0.03140067
chr1	11500	27.64914051	27.59746679	0.10334744
chr1	11611	69.11012677	69.07688973	0.06647407
chr1	11658	37.19187437	37.19187437	0
chr1	11701	44.32897655	44.32897655	0
chr1	11747	41.99420505	41.94704299	0.09432413
chr1	11809	36.46134026	34.16688016	4.58892021
chr1	11883	47.896073	47.69646084	0.39922432
chr1	11897	68.57388595	67.51637578	2.11502033
chr1	11918	53.40814631	53.39755405	0.02118451
chr1	11932	55.1941255	55.1941255	0
chr1	12161	40.59140297	40.59140297	0
chr1	12167	53.8123283	53.8123283	0
chr1	12263	45.31460128	45.27896911	0.07126434
chr1	12269	63.57989993	63.48093207	0.19793572
chr1	12321	35.7256371	35.17772534	1.09582351
chr1	12343	52.34760206	52.34760206	0
chr1	12363	48.22954161	48.22954161	0
chr1	12427	71.45042286	71.01950558	0.86183456
chr1	12445	65.32350374	65.02045465	0.60609819
chr1	12568	49.66128982	48.84963495	1.62330974
chr1	12577	37.19187437	37.19187437	0
chr1	12633	68.69985704	68.31660173	0.76651061
chr1	12642	48.7712843	48.72543251	0.09170358
chr1	12710	52.45913652	51.11668479	2.68490346
chr1	12776	34.72047256	34.68758863	0.06576785
chr1	12798	40.32776639	39.77049153	1.11454973
chr1	12890	37.22233081	37.22233081	0
chr1	12896	70.12220014	69.78334645	0.67770738
chr1	12900	49.7737462	49.7737462	1e-08
chr1	12968	70.15166838	70.15166838	0
chr1	13110	41.07209563	41.07209563	0
chr1	13118	55.89273888	55.87849234	0.02849307
chr1	13133	22.03753285	21.97888853	0.11728863
chr1	13187	59.93067403	59.93067403	0
chr1	13198	33.27937089	33.27937089	0
chr1	13274	49.58436347	49.58169581	0.00533531
chr1	13282	54.8394793	54.83947912	3.5e-07
chr1	13449	34.31375463	34.31359995	0.00030936
chr1	13494	58.57544645	58.57544645	0
chr1	13497	26.71923927	26.71923927	0
chr1	13531	29.84267843	29.84267843	0
chr1	13562	26.16963044	26.16963044	0
chr1	13590	63.68136382	62.98067278	1.4013821
chr1	13639	27.8661677	27.69852328	0.33528883
chr1	13650	54.39230836	54.01366227	0.75729219
chr1	13802	53.67716376	53.15661965	1.04108823
chr1	13830	65.42466597	65.42466597	0
chr1	14023	61.62808261	61.62808261	0
chr1	14058	15.10732506	13.65285435	2.90894142
chr1	14125	74.03029482	73.72062642	0.61933681
chr1	14211	17.23953578	16.16338601	2.15229954
chr1	14214	57.35787893	57.35787893	0
chr1	14218	49.84814314	49.38521431	0.92585765
chr1	14313	54.12386936	53.95011353	0.34751166
chr1	14349	40.63305639	40.63305639	0
chr1	14350	57.92985923	56.69494185	2.46983475
chr1	14363	57.48917136	57.44241091	0.09352091
chr1	14394	39.22715002	38.85749896	0.73930211
chr1	14402	62.0427853	61.91476794	0.25603473
chr1	14426	43.5498634	43.5498634	0
chr1	14509	67.20837453	67.20837453	0
chr1	14538	65.03176186	65.03176186	0
chr1	14594	53.8319167	53.8319167	1e-08
chr1	14608	62.26888623	62.02968251	0.47840744
chr1	14665	55.54550396	55.52496526	0.04107739
chr1	14666	56.47757457	56.45386864	0.04741184
chr1	14792	50.71208771	50.35647979	0.71121584
chr1	14803	21.1140594	21.1140594	0
chr1	14891	20.22538724	20.22534053	9.341e-05
chr1	14942	16.12866579	16.12866579	0
chr1	14945	53.39973953	53.36034197	0.07879512
chr1	15070	47.56232143	46.64818867	1.82826551
chr1	15088	38.62523473	38.62523473	0
chr1	15121	48.75683233	48.75683233	0
chr1	15146	74.27774787	72.15936542	4.23676488
chr1	15151	36.38301975	36.38301975	0
chr1	15157	25.57887428	25.57887428	0
chr1	15258	19.14629742	15.89812526	6.49634433
chr1	15397	45.6410401	45.6410401	0
chr1	15427	37.18004543	37.18004543	0
chr1	15433	51.40694057	51.40694057	0
chr1	15620	6.3609004	5.32231581	2.07716918
chr1	15692	27.62110632	27.18359413	0.87502436
chr1	15782	50.24728574	49.89232189	0.70992771
chr1	15797	47.72323358	47.70673444	0.03299829
chr1	15831	56.55722673	56.55722673	0
chr1	15842	58.44301438	58.44301438	0
chr1	15999	15.76394706	15.34374143	0.84041128
chr1	16037	50.71138685	50.65454468	0.11368434
chr1	16039	41.79271242	41.53886051	0.50770382
chr1	16056	46.47768722	46.47768722	0
chr1	16117	23.88470516	23.26329519	1.24281993
chr1	16125	42.42427409	42.3602292	0.12808978
chr1	16175	68.73951886	68.41186939	0.65529894
chr1	16237	44.36436351	44.36436351	0
chr1	16307	79.16423839	79.16423839	0
chr1	16328	27.46605312	27.21236771	0.50737081
chr1	16345	36.48466067	36.48466067	0
chr1	16369	40.26135033	40.16674816	0.18920435
chr1	16379	50.88820343	50.88820321	4.5e-07
chr1	16440	57.33538998	56.85170285	0.96737424
chr1	16679	49.78734619	49.78734619	0
chr1	16784	30.55860377	30.55860377	0
chr1	16816	21.61328021	21.61328021	0
chr1	16867	31.60216687	31.60216687	0
chr1	16881	67.81945126	67.81945126	0
chr1	16933	35.65344379	35.65344379	0
chr1	16958	49.0626579	49.0626579	0
chr1	17013	74.29721933	74.29721933	1e-08
chr1	17016	21.73078666	21.73078666	0
chr1	17126	57.66541395	57.40773253	0.51536283
chr1	17141	68.64599406	68.64599406	0
chr1	17296	53.84745195	53.69081318	0.31327755
chr1	17323	53.06534555	53.06534555	0
chr1	17405	41.00584876	41.00584876	0
chr1	17418	44.36528811	44.36528811	0
chr1	17615	77.61042574	76.95794291	1.30496566
chr1	17692	53.31274156	52.82689213	0.97169887
chr1	17707	40.6915953	40.6915953	0
chr1	17833	44.11417059	43.67600126	0.87633866
chr1	17871	49.71963907	49.68523421	0.06880973
chr1	17897	50.00691954	50.00691954	0
chr1	17914	56.03254382	55.40137478	1.26233809
chr1	17980	42.32043904	42.32043904	0
chr1	18063	68.44838584	68.43089834	0.03497499
chr1	18104	28.31157765	27.91595189	0.79125152
chr1	18186	31.14148134	30.41187204	1.4592186
chr1	18204	28.61929037	28.61929037	0
chr1	18230	69.60099221	67.39558282	4.41081878
chr1	18358	45.21816562	45.1935472	0.04923685
chr1	18420	72.55331944	71.71312507	1.68038875
chr1	18481	37.00735699	36.9827828	0.04914838
chr1	18496	39.60772761	39.60772761	0
chr1	18546	61.95779227	61.95779227	0
chr1	18558	56.98370252	56.98370252	0
chr1	18561	44.66520158	44.66520158	0
chr1	18704	42.25155237	42.25155237	0
chr1	18740	44.1368514	44.1368514	0
chr1	18776	19.30368807	19.30368807	0
chr1	18896	43.38285561	41.84555513	3.07460097
chr1	18939	75.36194653	74.88754081	0.94881143
chr1	19021	53.66948229	53.66440048	0.01016362
chr1	19027	62.40848565	62.40848565	0
chr1	19049	41.96974516	41.72919636	0.48109759
chr1	19118	63.06377409	63.06377409	1e-08
chr1	19187	33.40028416	33.40028416	0
chr1	19192	53.471206	53.20085278	0.54070643
chr1	19226	19.54197531	19.52319641	0.03755781
chr1	19228	20.99311945	20.66629053	0.65365784
chr1	19297	53.12621068	53.12500796	0.00240544
chr1	19326	14.60088564	14.41376546	0.37424035
chr1	19334	54.90119584	54.76213006	0.27813156
chr1	19355	24.68505297	24.68505297	0
chr1	19379	21.91807965	20.82233832	2.19148267
chr1	19390	61.19248587	60.98154332	0.4218851
chr1	19480	58.61654037	58.61654037	0
chr1	19501	45.66308928	45.52423347	0.27771162
chr1	19575	45.78847411	45.72038093	0.13618636
chr1	19610	57.00906949	56.35771305	1.30271288
chr1	19644	12.29540377	12.29540377	0
chr1	19652	28.95920011	28.95920011	0
chr1	19762	36.54351828	36.40896565	0.26910526
chr1	19772	39.59224045	39.45944633	0.26558824
chr1	19799	45.17615893	45.14380741	0.06470304
chr1	19804	60.8639918	60.61131466	0.50535429
chr1	19898	44.56320687	44.56245242	0.0015089
chr1	19908	55.43599917	54.70450322	1.46299189
chr1	19921	52.27752156	52.11586851	0.3233061
chr1	19951	45.04971054	45.04971054	0
chr1	19953	41.52455076	41.51866076	0.01178001
chr1	19991	50.29964348	50.08530187	0.42868322
chr1	19997	58.1284907	58.11391589	0.02914962
chr1	20000	56.50713973	56.43496748	0.1443445
chr1	20015	59.36990059	59.02314267	0.69351583
chr1	20023	41.71199404	41.71199404	0
chr1	20029	67.24119457	67.23921104	0.00396706
chr1	20075	51.71538455	51.66672123	0.09732665
chr1	20076	60.97640333	60.10090393	1.7509988
chr1	20127	43.13261154	43.13261154	0
chr1	20136	43.29879071	43.29879071	0
chr1	20167	65.65648087	63.81773711	3.67748751
chr1	20180	36.40603353	36.39956639	0.01293429
chr1	20224	51.54971096	51.54971096	1e-08
chr1	20261	44.16443308	44.16443308	0
chr1	20313	35.97244038	35.97244038	0
chr1	20389	31.80909821	31.80518706	0.00782229
chr1	20605	31.55489555	31.55489555	0
chr1	20696	51.78750123	51.78750123	0
chr1	20731	71.18051112	71.18051112	0
chr1	20746	44.75374011	44.75374011	0
chr1	20796	18.76009872	18.64456837	0.23106069
chr1	20899	31.56514291	31.56514291	0
chr1	20948	41.74516024	41.53071014	0.4289002
chr1	20972	57.13830658	57.12860397	0.01940524
chr1	21062	48.90743079	48.2854788	1.24390397
chr1	21223	17.13262119	17.13262119	0
chr1	21353	38.87054195	38.68149353	0.37809684
chr1	21380	33.05933273	33.05933273	1e-08
chr1	21401	65.39410002	65.3535282	0.08114364
chr1	21414	39.09135399	38.89224769	0.3982126
chr1	21432	55.94350858	55.94320946	0.00059824
chr1	21598	31.57096288	31.57096288	0
chr1	21655	49.67452538	49.67452538	0
chr1	21715	66.2609799	66.02096198	0.48003583
chr1	21731	42.69285789	42.62530176	0.13511227
chr1	21792	44.35367898	44.35367898	0
chr1	21854	31.70286934	31.3966139	0.61251088
chr1	21883	30.88469052	30.88469052	0
chr1	21929	54.8394793	54.83947912	3.5e-07
chr1	22288	28.78603132	28.56833226	0.43539812
chr1	22313	51.8284464	51.5210513	0.61479021
chr1	22465	40.64315005	40.64315005	0
chr1	22537	44.76475907	44.76475907	0
chr1	22572	26.28513044	26.28513044	0
chr1	22675	58.89626737	58.74891628	0.29470217
chr1	22730	37.00735699	36.9827828	0.04914838
chr1	22749	33.12386666	32.82760811	0.5925171
chr1	22755	55.86943433	55.2366695	1.26552964
chr1	22792	42.99573982	42.98369333	0.02409297
chr1	22793	45.64841238	44.96834493	1.36013491
chr1	22804	51.62738567	51.62738567	0
chr1	22833	65.89620878	64.85191105	2.08859546
chr1	22943	30.15083546	30.15083546	0
chr1	23049	28.15305547	28.15305547	0
chr1	23060	51.71538455	51.66672123	0.09732665
chr1	23103	53.04511565	53.04511565	0
chr1	23214	65.49686612	65.31155095	0.37063034
chr1	23360	28.09426676	28.09426676	0
chr1	23371	38.19879978	38.19879978	0
chr1	23392	71.82280346	71.80892561	0.02775571
chr1	23430	41.73614293	41.73614293	0
chr1	23493	69.85096002	69.84856649	0.00478706
chr1	23496	59.98431834	58.3093205	3.34999567
chr1	23503	13.85920047	13.85920047	0
chr1	23637	56.29152493	55.90410256	0.77484474
chr1	23648	78.39370184	78.0553686	0.67666649
chr1	23863	41.71199404	41.71199404	0
chr1	23881	63.10896213	63.10896213	0
chr1	23902	55.0805724	55.0805724	0
chr1	23907	40.10008208	40.0001408	0.19988256
chr1	23998	29.84267843	29.84267843	0
chr1	24019	55.47357163	55.47357163	0
chr1	24066	59.57895036	59.01185641	1.1341879
chr1	24123	61.99501888	61.40582544	1.17838688
chr1	24169	51.69958521	51.65461247	0.08994547
chr1	24178	43.71651773	43.71651772	1e-08
chr1	24182	49.69132271	49.68974216	0.00316111
chr1	24253	60.8639918	60.61131466	0.50535429
chr1	24259	65.65648087	63.81773711	3.67748751
chr1	24264	31.09009698	31.0396418	0.10091036
chr1	24298	48.00301809	47.98731775	0.03140067
chr1	24360	35.55882859	35.20955992	0.69853734
chr1	24361	35.82823259	35.82823259	0
chr1	24422	45.56959474	45.56959474	0
chr1	24427	53.5233544	53.52011142	0.00648597
chr1	24433	33.98875052	33.98875052	0
chr1	24538	37.78250552	37.78250552	0
chr1	24574	63.41249314	63.40813257	0.00872114
chr1	24597	22.98385719	22.98385719	0
chr1	24634	52.43527128	52.43527128	0
chr1	24635	14.65662053	14.65662053	0
chr1	24729	69.71404055	69.71168548	0.00471015
chr1	24790	133.886965	118.2132125	31.34750499
chr1	24831	10.27551966	9.65330607	1.24442718
chr1	24870	120.54476337	108.05908697	24.97135281
chr1	24882	66.87032032	55.21168854	23.31726356
chr1	24931	131.11462637	120.01110847	22.20703582
chr1	24962	87.61892231	79.08366597	17.07051269
chr1	25044	93.74113712	73.77975634	39.92276155
chr1	25131	130.93982316	117.51758239	26.84448154
chr1	25172	49.87478839	49.87478839	0
chr1	25271	44.40497254	44.40497254	0
chr1	25289	47.12078305	46.97369971	0.29416669
chr1	25423	26.35790059	26.34175666	0.03228785
chr1	25479	45.66728433	45.66728433	1e-08
chr1	25581	53.22842693	53.22842693	0
chr1	25602	28.44120695	28.44120695	0
chr1	25677	44.11636108	44.11636108	0
chr1	25743	41.39748324	41.39748324	0
chr1	25752	59.7206003	59.7206003	0
chr1	25847	10.71484455	9.4881448	2.45339951
chr1	25854	31.99408692	31.99408692	0
chr1	25863	26.16963044	26.16963044	0
chr1	25999	30.34088655	30.34088655	0
chr1	26034	43.30585175	43.30585175	0
chr1	26133	48.79605566	48.76787534	0.05636064
chr1	26155	66.2956345	64.03244962	4.52636977
chr1	26198	55.02501004	55.02501004	0
chr1	26205	26.45342231	26.44151565	0.02381332
chr1	26244	37.15048699	36.60346089	1.09405219
chr1	26247	58.90013522	58.35515105	1.08996833
chr1	26273	167.14461503	155.71297099	22.86328808
chr1	26279	198.49037018	177.22922016	42.52230004
chr1	26324	135.48483612	122.6182887	25.73309485
chr1	26328	115.97339132	103.51796277	24.91085709
chr1	26393	117.42804322	107.10125	20.65358643
chr1	26400	246.30517943	211.94765936	68.71504013
chr1	26416	107.80323211	95.64818676	24.3100907
chr1	26446	25.71228162	22.11834997	7.18786331
chr1	26525	180.61629031	163.50371807	34.22514448
chr1	26548	81.83157176	77.60500712	8.45312928
chr1	26619	57.60714059	46.24256038	22.72916042
chr1	26625	133.14244381	121.06746017	24.14996727
chr1	26635	99.89525337	97.40794924	4.97460827
chr1	26723	127.71810051	106.27337634	42.88944834
chr1	26800	114.48785651	113.66152259	1.65266785
chr1	26813	174.18220314	160.13326994	28.09786639
chr1	26855	144.26765872	126.05441947	36.4264785
chr1	26948	57.49012027	56.5961365	1.78796754
chr1	26979	70.45842338	70.45842338	0
chr1	27059	28.64384453	28.64384453	0
chr1	27061	18.2367001	18.2310184	0.01136338
chr1	27066	15.51808714	13.3839204	4.26833349
chr1	27072	64.8237583	64.8237583	0
chr1	27075	22.93119017	22.93119017	0
chr1	27083	61.36345713	61.36345713	0
chr1	27151	57.01391584	57.01391584	0
chr1	27184	37.27332291	36.70156967	1.14350649
chr1	27188	69.23608361	69.2360836	1e-08
chr1	27230	31.39487393	31.39487393	0
chr1	27239	40.78208121	40.78208121	0
chr1	27305	37.70289005	37.70289005	0
chr1	27460	54.60105356	54.33363232	0.53484247
chr1	27543	48.55262254	48.55262254	0
chr1	27557	58.19229974	58.19229974	0
chr1	27586	23.70481513	23.70062292	0.00838442
chr1	27631	37.28382458	36.94580419	0.67604079
chr1	27677	51.64943915	51.64943915	0
chr1	27753	30.58729591	30.51529774	0.14399634
chr1	27798	38.10560866	37.99763387	0.21594958
chr1	27801	51.77161995	51.77161995	0
chr1	27825	23.92861688	23.92861688	0
chr1	27830	44.73448123	44.72052005	0.02792236
chr1	27876	25.81585764	25.74642581	0.13886367
chr1	27959	64.46229312	63.27796771	2.3686508
chr1	28008	45.9898571	45.90856816	0.16257788
chr1	28095	32.52843754	32.52843753	1e-08
chr1	28137	29.56318567	29.56318567	0
chr1	28169	7.17172098	5.55161682	3.24020834
chr1	28173	65.66745504	65.65768058	0.01954891
chr1	28188	73.81976751	73.60719619	0.42514264
chr1	28297	47.43272226	47.11877214	0.62790024
chr1	28302	66.44948451	66.44948451	0
chr1	28366	42.8804935	42.63790816	0.48517068
chr1	28371	35.63883431	35.63883431	0
chr1	28491	43.30815668	43.30815668	0
chr1	28499	18.35723857	16.87490166	2.96467382
chr1	28590	21.48187613	21.48187613	0
chr1	28713	53.65786301	53.65786301	0
chr1	28730	41.76939424	39.43204511	4.67469825
chr1	28783	40.64315005	40.64315005	0
chr1	28829	27.67099908	27.67099908	0
chr1	28875	59.83340384	59.83340384	0
chr1	28935	44.78252289	44.1757027	1.21364038
chr1	28994	35.53015486	35.53015486	0
chr1	29023	56.98459772	56.98459772	0
chr1	29085	59.33907203	59.17639572	0.32535262
chr1	29187	50.20115073	50.09891208	0.2044773
chr1	29230	65.933383	65.933383	0
chr1	29292	25.73890521	24.95487805	1.56805431
chr1	29321	65.39642921	65.3964292	1e-08
