chr1	18496	2.64
chr1	18546	2.22
chr1	18558	2.22
chr1	18561	1.64
chr1	18704	1.66
chr1	18740	2.16
chr1	18776	1.76
chr1	18896	1.24
chr1	18939	2.7
chr1	19021	2.36
chr1	19027	2.24
chr1	19049	2.2
chr1	19118	2.14
chr1	19187	1.58
chr1	19192	1.78
chr1	19226	1.7
chr1	19228	1.4
chr1	19297	2
chr1	19326	1.68
chr1	19334	1.98
chr1	19355	2.2
chr1	19379	1.48
chr1	19390	2.36
chr1	19480	2.2
chr1	19501	1.56
chr1	19575	2.12
chr1	19610	2.1
chr1	19644	1.22
chr1	19652	1.96
chr1	19762	1.92
chr1	19772	2.26
chr1	19799	1.4
chr1	19804	2.04
chr1	19898	2.12
chr1	19908	1.88
chr1	19921	2.06
chr1	19951	1.82
chr1	19953	1.6
chr1	19991	1.84
chr1	19997	2.52
chr1	20000	1.84
chr1	20015	2.4
chr1	20023	1.96
chr1	20029	2.2
chr1	20075	1.94
chr1	20076	2.04
chr1	20127	2.22
chr1	20136	1.7
chr1	20167	2.08
chr1	20180	2.74
chr1	20224	2.28
chr1	20261	1.44
chr1	20313	1.56
chr1	20389	1.12
chr1	20605	2.22
chr1	20696	2.4
chr1	20731	2.66
chr1	20746	2.66
chr1	20796	1.7
chr1	20899	2
chr1	20948	1.92
chr1	20972	2.28
chr1	21062	1.62
chr1	21223	1.74
chr1	21353	1.76
chr1	21380	1.98
chr1	21401	2.54
chr1	21414	2.2
chr1	21432	1.82
chr1	21598	1.92
chr1	21655	1.94
chr1	21715	2.68
chr1	21731	1.58
chr1	21792	1.66
chr1	21854	2.6
chr1	21883	1.78
chr1	21929	2.08
chr1	22288	1.92
chr1	22313	1.96
chr1	22465	1.44
chr1	22537	2.12
chr1	22572	1.56
chr1	22675	2.22
chr1	22730	2.04
chr1	22749	1.58
chr1	22755	1.98
chr1	22792	2.14
chr1	22793	1.5
chr1	22804	2.08
chr1	22833	2.1
chr1	22943	2.02
chr1	23049	2
chr1	23060	1.94
chr1	23103	2.04
chr1	23214	2.64
chr1	23360	2.5
chr1	23371	1.84
chr1	23392	2.46
chr1	23430	2.1
chr1	23493	2.5
chr1	23496	1.9
chr1	23503	1.7
chr1	23637	3.26
chr1	23648	2.58
chr1	23863	1.96
chr1	23881	2.6
chr1	23902	2.12
chr1	23907	2.42
chr1	23998	2.16
chr1	24019	1.98
chr1	24066	2.24
chr1	24123	2.08
chr1	24169	2
chr1	24178	1.54
chr1	24182	1.88
chr1	24253	2.04
chr1	24259	2.08
chr1	24264	2.44
chr1	24298	1.58
chr1	24360	1.64
chr1	24361	1.68
chr1	24422	2.26
chr1	24427	2.02
chr1	24433	2.12
chr1	24538	1.94
chr1	24574	2.2
chr1	24597	3.28
chr1	24634	2.12
chr1	24635	1.98
chr1	24729	2.52
chr1	24790	3.92
chr1	24831	1.86
chr1	24870	3.94
chr1	24882	4
chr1	24931	7.26
chr1	24962	4.36
chr1	25044	2.6
chr1	25131	3.52
chr1	25172	2.28
chr1	25271	2.04
chr1	25289	1.68
chr1	25423	1.36
chr1	25479	1.9
chr1	25581	2.46
chr1	25602	2.18
chr1	25677	1.58
chr1	25743	1.78
chr1	25752	1.92
chr1	25847	1.74
chr1	25854	2.18
chr1	25863	1.68
chr1	25999	2.06
chr1	26034	1.92
chr1	26133	1.94
chr1	26155	2.18
chr1	26198	2
chr1	26205	1.96
chr1	26244	1.94
chr1	26247	1.9
chr1	26273	4.66
chr1	26279	5.18
chr1	26324	4.16
chr1	26328	6.04
chr1	26393	5.1
chr1	26400	6.7
chr1	26416	3.78
chr1	26446	3.14
chr1	26525	4.78
chr1	26548	4.52
chr1	26619	2.32
chr1	26625	3.56
chr1	26635	6.28
chr1	26723	3.16
chr1	26800	7.08
chr1	26813	6.36
chr1	26855	3.68
chr1	26948	3.14
chr1	26979	2.8
chr1	27059	1.5
chr1	27061	1.74
chr1	27066	1.94
chr1	27072	2.64
chr1	27075	1.38
chr1	27083	2.2
chr1	27151	2.04
chr1	27184	1.88
chr1	27188	2.34
chr1	27230	1.84
chr1	27239	2.72
chr1	27305	1.88
chr1	27460	1.9
chr1	27543	1.92
chr1	27557	2.18
chr1	27586	1.18
chr1	27631	1.86
chr1	27677	1.76
chr1	27753	1.82
chr1	27798	1.28
chr1	27801	1.78
chr1	27825	1.8
chr1	27830	2.26
chr1	27876	2.44
chr1	27959	2.1
chr1	28008	1.94
chr1	28095	1.48
chr1	28137	1.84
chr1	28169	1.84
chr1	28173	2.28
chr1	28188	2.72
chr1	28297	2.46
chr1	28302	2.24
chr1	28366	2.78
chr1	28371	1.14
chr1	28491	1.6
chr1	28499	1.58
chr1	28590	1.32
chr1	28713	2.18
chr1	28730	1.8
chr1	28783	1.44
chr1	28829	0.96
chr1	28875	2.16
chr1	28935	1.4
chr1	28994	1.52
chr1	29023	2.22
chr1	29085	1.86
chr1	29187	1.72
chr1	29230	2.22
chr1	29292	2.2
chr1	29321	2.3
chr1	29440	1.96
chr1	29485	1.28
chr1	29575	1.6
chr1	29685	2.08
chr1	29904	1.9
chr1	29918	1.88
chr1	29948	1.76
chr1	30028	1.56
chr1	30032	2.04
chr1	30064	1.72
chr1	30073	2.16
chr1	30125	1.86
chr1	30152	2.16
chr1	30294	1.48
chr1	30297	2.02
chr1	30303	1.2
chr1	30393	2.26
chr1	30424	1.7
chr1	30473	2.6
chr1	30474	1.94
chr1	30509	1.28
chr1	30588	2.06
chr1	30629	1.98
chr1	30732	1.9
chr1	30759	2.4
chr1	30772	1.18
chr1	30863	1.84
chr1	30925	2.1
chr1	30937	2.24
chr1	30945	2.68
chr1	30948	2.06
chr1	30955	2.2
chr1	31005	2.54
chr1	31042	1.46
chr1	31055	2.36
chr1	31066	2.12
chr1	31067	1.32
chr1	31168	1.64
chr1	31173	1.86
chr1	31218	2.24
chr1	31227	1.84
chr1	31282	2.06
chr1	31401	2.02
chr1	31412	1.6
chr1	31432	2.22
chr1	31534	1.74
chr1	31552	1.04
chr1	31586	1.86
chr1	31588	1.72
chr1	31642	1.92
chr1	31770	1.84
chr1	31844	1.84
chr1	31904	3.16
chr1	31912	2.14
chr1	31970	1.36
chr1	31980	2.78
chr1	32030	1.74
chr1	32047	1.94
chr1	32069	1.72
chr1	32143	2.06
chr1	32177	1.66
chr1	32191	3
chr1	32241	1.8
chr1	32277	1.58
chr1	32289	1.9
chr1	32312	2
chr1	32337	2.08
chr1	32378	1.62
chr1	32470	2.04
chr1	32475	1.46
chr1	32492	2.02
chr1	32572	2.12
chr1	32590	2.06
chr1	32594	1.76
chr1	32659	1.86
chr1	32684	1.86
chr1	32704	2.44
chr1	32710	1.66
chr1	32720	1.92
chr1	32770	2.5
chr1	32791	2.52
chr1	32949	2.48
chr1	33143	1.98
chr1	33181	1.98
chr1	33222	1.94
chr1	33292	2.08
chr1	33341	2.28
chr1	33367	2.26
chr1	33442	1.64
chr1	33520	2.2
chr1	33550	2.04
chr1	33596	1.6
chr1	33615	1.46
chr1	33694	2.78
chr1	33721	2.14
chr1	33722	1.7
chr1	33798	2.48
chr1	33836	2.94
chr1	33859	2.28
chr1	33890	1.72
chr1	33940	1.26
chr1	33975	1.8
chr1	33982	2.04
chr1	34051	2.24
chr1	34075	1.68
chr1	34161	2.18
chr1	34164	1.62
chr1	34277	1.88
chr1	34299	1.5
chr1	34332	2.08
chr1	34371	2.58
chr1	34748	1.66
chr1	34818	1.82
chr1	34830	1.56
chr1	34853	1.7
chr1	34870	1.4
chr1	34937	1.74
chr1	35001	1.82
chr1	35004	2.14
chr1	35043	2.2
chr1	35094	1.86
chr1	35159	2.18
chr1	35185	2.34
chr1	35251	2.2
chr1	35317	1.68
chr1	35415	1.92
chr1	35460	1.78
chr1	35536	1.88
chr1	35639	1.98
chr1	35692	1.9
chr1	35744	1.32
chr1	35788	2.44
chr1	35854	2.6
chr1	35873	1.72
chr1	35915	2.32
chr1	35956	1.72
chr1	35986	1.88
chr1	36055	2.06
chr1	36076	1.9
chr1	36144	1.3
chr1	36255	1.94
chr1	36322	2.08
chr1	36351	1.26
chr1	36405	2.3
chr1	36443	2.28
chr1	36469	2.06
chr1	36489	1.62
chr1	36516	1.68
chr1	36541	1.76
chr1	36572	1.7
chr1	36581	1.82
chr1	36630	2.4
chr1	36660	2.76
chr1	36688	2.76
chr1	36699	2.42
chr1	36763	1.74
chr1	36776	1.8
chr1	36783	2.3
chr1	36896	2.06
chr1	36998	2.44
chr1	37003	1.36
chr1	37029	2.58
chr1	37082	1.9
chr1	37143	1.64
chr1	37151	1.28
chr1	37152	2.04
chr1	37157	2.84
chr1	37158	1.66
chr1	37219	2.32
chr1	37272	2.1
chr1	37279	2.42
chr1	37346	2.22
chr1	37386	1.96
chr1	37511	2.04
chr1	37524	1.96
chr1	37617	2.42
chr1	37672	1.9
chr1	37673	1.88
chr1	37767	3.38
chr1	37822	3.42
chr1	37931	2.12
chr1	37993	3.86
chr1	38003	4.64
chr1	38068	3.2
chr1	38078	6.04
chr1	38126	5.84
chr1	38257	5.58
chr1	38375	1.3
chr1	38449	2.1
chr1	38473	1.92
chr1	38512	2.16
chr1	38638	1.76
chr1	38642	2.82
chr1	38734	2
chr1	38755	1.52
chr1	38790	2.44
chr1	38794	1.58
chr1	38846	1.66
chr1	38879	1.46
chr1	38895	2.5
chr1	38904	1.6
chr1	39029	2.26
chr1	39046	2.06
chr1	39151	2.34
chr1	39201	2.06
chr1	39349	2.34
chr1	39389	1.94
chr1	39428	2.1
chr1	39433	2.14
chr1	39449	2.36
chr1	39450	2
chr1	39470	1.8
chr1	39568	2.4
chr1	39641	1.6
chr1	39747	2.38
chr1	39814	1.74
chr1	39816	2.22
chr1	39855	2.14
chr1	39901	1.56
chr1	39989	2.04
chr1	39991	1.52
chr1	40018	1.64
chr1	40127	1.62
chr1	40263	1.7
chr1	40269	2.42
chr1	40283	1.8
chr1	40311	2.56
chr1	40328	2.5
chr1	40348	1.58
chr1	40425	2.58
chr1	40489	1.82
chr1	40723	2.46
chr1	40757	1.44
chr1	40771	2.42
chr1	40840	2.66
chr1	40888	1.66
chr1	41064	2.06
chr1	41071	1.82
chr1	41073	2.08
chr1	41205	2.2
chr1	41334	1.9
chr1	41426	1.44
chr1	41488	1.36
chr1	41609	2.38
chr1	41615	2.14
chr1	41656	2.14
chr1	41668	2.22
chr1	41931	1.48
chr1	41972	1.24
chr1	42094	2.04
chr1	42335	2.76
chr1	42349	1.52
chr1	42499	2.16
chr1	42725	2.08
chr1	42823	2.02
chr1	42847	1.2
chr1	42861	0.96
chr1	42875	2.26
chr1	42891	1.86
chr1	42913	1.48
chr1	42991	1.42
chr1	43032	1.94
chr1	43108	2.42
chr1	43156	1.62
chr1	43176	2.06
chr1	43272	1.98
chr1	43276	2.28
chr1	43317	1.9
chr1	43442	2.06
chr1	43463	1.54
chr1	43530	1.88
chr1	43557	1.56
chr1	43586	2.18
chr1	43598	1.52
chr1	43641	2.18
chr1	43647	1.68
chr1	43742	2.14
chr1	43745	1.68
chr1	43807	1.72
chr1	43818	2.3
chr1	43832	2.42
chr1	43887	2.14
chr1	43904	2.7
chr1	43995	2.66
chr1	44054	2.58
chr1	44076	1.58
chr1	44153	2.44
chr1	44170	2.18
chr1	44203	1.64
chr1	44208	2.74
chr1	44238	2.36
chr1	44246	2.52
chr1	44248	1.68
chr1	44251	1.44
chr1	44277	1.54
chr1	44280	1.76
chr1	44293	1.74
chr1	44322	2.32
chr1	44366	1.54
chr1	44445	2.94
chr1	44451	2.16
chr1	44452	1.44
chr1	44484	2.56
chr1	44487	1.82
chr1	44512	1.9
chr1	44552	2.14
chr1	44564	1.82
chr1	44597	1.5
chr1	44614	2.16
chr1	44736	1.96
chr1	44763	1.58
chr1	44792	1.9
chr1	44869	2.78
chr1	44978	1.78
chr1	45013	2.08
chr1	45101	2.12
chr1	45221	1.82
chr1	45294	1.94
chr1	45303	2.44
chr1	45336	2.92
chr1	45350	1.98
chr1	45378	1.78
chr1	45401	2.6
chr1	45481	2.3
chr1	45664	1.82
chr1	45694	1.62
chr1	45732	2.26
chr1	45743	2.3
chr1	45757	1.66
chr1	45813	1.5
chr1	45880	2.16
chr1	45881	1.94
chr1	45920	1.46
chr1	45929	2.16
chr1	45959	2.28
chr1	45961	2.36
chr1	46023	2.2
chr1	46081	2.06
chr1	46092	2.2
chr1	46149	1.88
chr1	46237	1.98
chr1	46246	1.72
chr1	46281	1.92
chr1	46312	1.92
chr1	46336	1.98
chr1	46402	1.54
chr1	46529	1.96
chr1	46567	1.78
chr1	46643	1.92
chr1	46757	1.8
chr1	46767	2.24
chr1	46825	1.94
chr1	46918	1.94
chr1	46931	2.42
chr1	46946	1.72
chr1	46974	1.34
chr1	47061	1.66
chr1	47162	1.18
chr1	47167	2.48
chr1	47596	2.18
chr1	47681	1.48
chr1	47718	2.4
chr1	47838	1.6
chr1	47922	1.84
chr1	47961	2.18
chr1	47969	2.04
chr1	48004	1.92
chr1	48036	1.92
chr1	48058	1.9
chr1	48079	1.54
chr1	48205	1.98
chr1	48228	1.48
chr1	48329	1.84
chr1	48391	2.48
chr1	48464	1.7
chr1	48516	2.36
chr1	48647	2.4
chr1	48652	1.5
chr1	48664	1.82
chr1	48693	2.28
chr1	48733	2.42
chr1	48792	1.84
chr1	48841	1.94
chr1	48905	1.74
chr1	49021	1.82
chr1	49026	1.86
chr1	49139	2
chr1	49147	1.86
chr1	49181	2.42
chr1	49200	1.64
chr1	49212	2.02
chr1	49258	2
chr1	49280	1.98
chr1	49291	2.12
chr1	49297	1.74
chr1	49457	1.64
chr1	49544	1.9
chr1	49591	1.86
chr1	49616	1.5
chr1	49674	1.98
chr1	49682	2.7
chr1	49693	2.08
chr1	49706	2.16
chr1	49730	2.26
chr1	49765	2.12
chr1	49775	2.04
chr1	49809	2.38
chr1	49823	1.3
chr1	49845	2.66
chr1	49910	2.2
chr1	49978	2.56
chr1	50024	2.26
chr1	50163	1.92
chr1	50292	1.58
chr1	50406	1.26
chr1	50442	1.82
chr1	50463	1.86
chr1	50508	2.06
chr1	50524	1.92
chr1	50537	2.04
chr1	50559	2.28
chr1	50567	2.34
chr1	50611	1.3
chr1	50662	2.16
chr1	50670	1.64
chr1	50705	1.98
chr1	50722	2.04
chr1	50753	2.08
chr1	50755	2.86
chr1	50768	1.96
chr1	50774	2.3
chr1	50784	2.16
chr1	50826	1.96
chr1	50929	1.48
chr1	51021	1.94
chr1	51025	1.88
chr1	51065	2.42
chr1	51105	1.96
chr1	51167	0.9
chr1	51289	2.36
chr1	51317	1.76
chr1	51341	2.38
chr1	51346	1.56
chr1	51437	2.18
chr1	51491	1.78
chr1	51541	1.98
chr1	51636	2.1
chr1	51688	2.56
chr1	51718	2.14
chr1	51742	2.14
chr1	51798	2.34
chr1	51839	2.08
chr1	51941	1.6
chr1	52020	2.42
chr1	52114	2.06
chr1	52125	2.18
chr1	52136	1.76
chr1	52137	1.62
chr1	52180	1.48
chr1	52448	2.4
chr1	52460	2.66
chr1	52568	1.46
chr1	52650	1.98
chr1	52818	1.68
chr1	52864	1.84
chr1	52938	2.48
chr1	52974	1.64
chr1	52987	2.04
chr1	53061	1.78
chr1	53066	2
chr1	53071	1.8
chr1	53077	2.1
chr1	53102	2.38
chr1	53130	2.12
chr1	53131	2.24
chr1	53296	1.82
chr1	53316	2.84
chr1	53326	2.04
chr1	53340	1.66
chr1	53389	2.38
chr1	53435	1.96
chr1	53477	2.42
chr1	53564	1.7
chr1	53577	2.26
chr1	53608	1.92
chr1	53610	1.66
chr1	53628	1.2
chr1	53674	1.66
chr1	53718	2.42
chr1	53776	1.94
chr1	53805	2.6
chr1	53818	1.88
chr1	53963	2.1
chr1	53967	2.26
chr1	54020	1.64
chr1	54046	2.28
chr1	54069	2.58
chr1	54116	2.22
chr1	54132	1.7
chr1	54134	2.42
chr1	54235	2.16
chr1	54265	1.76
chr1	54286	2.06
chr1	54316	2
chr1	54329	1.64
chr1	54354	1.62
chr1	54444	1.82
chr1	54466	0.96
chr1	54496	2.34
chr1	54498	1.62
chr1	54522	2.16
chr1	54560	1.96
chr1	54578	1.34
chr1	54581	1.74
chr1	54592	2.2
chr1	54688	2.16
chr1	54768	1.8
chr1	54782	2.58
chr1	54826	1.88
chr1	54916	1.12
chr1	54938	1.98
chr1	54994	2.28
chr1	55068	1.84
chr1	55126	2.22
chr1	55145	2.34
chr1	55186	2.1
chr1	55202	1.78
chr1	55223	2.2
chr1	55224	2.14
chr1	55283	2.58
chr1	55333	2.12
chr1	55365	1.94
chr1	55400	1.88
chr1	55549	2.04
chr1	55662	2.06
chr1	55692	1.48
chr1	55760	1.86
chr1	55773	2.36
chr1	55798	2
chr1	55813	2.5
chr1	55888	1.76
chr1	55924	2.36
chr1	55940	1.3
chr1	55962	1.82
chr1	56018	1.82
chr1	56033	2.14
chr1	56166	2.02
chr1	56212	2.04
chr1	56290	1.72
chr1	56352	2.18
chr1	56406	1.6
chr1	56425	1.46
chr1	56477	2.2
chr1	56486	1.74
chr1	56590	1.5
chr1	56619	1.8
chr1	56658	2.04
chr1	56674	1.68
chr1	56711	1.94
chr1	56721	1.84
chr1	56794	1.72
chr1	56796	1.62
chr1	56858	1.68
chr1	56912	1.68
chr1	56931	2.4
chr1	56964	2.14
chr1	57241	2.02
chr1	57254	1.8
chr1	57284	2.58
chr1	57337	1.52
chr1	57362	1.74
chr1	57408	1.28
chr1	57460	2.06
chr1	57463	2.08
chr1	57493	2.16
chr1	57507	2.14
chr1	57522	1.2
chr1	57611	1.96
chr1	57645	2.02
chr1	57718	1.68
chr1	57785	2.52
chr1	57935	2.22
chr1	57949	1.84
chr1	57975	1.94
chr1	58036	2.14
chr1	58071	2.08
chr1	58115	2.5
chr1	58178	1.68
chr1	58207	2.22
chr1	58318	2.5
chr1	58323	2.4
chr1	58400	1.54
chr1	58735	1.94
chr1	58811	1.64
chr1	58812	1.64
chr1	58853	1.64
chr1	58937	2.18
chr1	58947	1.68
chr1	58960	1.84
chr1	58995	2.56
chr1	59069	1.92
chr1	59139	2.06
chr1	59271	2.4
chr1	59287	2.02
chr1	59377	1.48
chr1	59455	1.74
chr1	59500	1.06
chr1	59516	1.58
chr1	59535	1.1
chr1	59552	1.56
chr1	59595	1.78
chr1	59616	1.12
chr1	59717	1.62
chr1	59796	1.66
chr1	59825	2.52
chr1	59828	2.36
chr1	59897	2.64
chr1	59921	2.26
chr1	60059	1.8
chr1	60166	1.94
chr1	60262	1.84
chr1	60334	1.5
chr1	60336	2.04
chr1	60386	1.82
chr1	60415	1.56
chr1	60418	1.78
chr1	60428	1.7
chr1	60467	1.92
chr1	60489	1.96
chr1	60665	2.16
chr1	60685	2.12
chr1	60715	1.32
chr1	60776	2.2
chr1	60789	1.48
chr1	60817	1.86
chr1	60836	2.02
chr1	60849	1.1
chr1	60874	1.54
chr1	60888	1.68
chr1	60894	2.16
chr1	60974	2.24
chr1	61009	2.2
chr1	61050	2.22
chr1	61168	2.52
chr1	61195	2.4
chr1	61210	1.62
chr1	61273	2.02
chr1	61306	2.22
chr1	61314	1.94
chr1	61347	1.78
chr1	61446	1.7
chr1	61494	2.06
chr1	61501	2.54
chr1	61507	2.1
chr1	61650	1.68
chr1	61676	2.36
chr1	61731	2.1
chr1	61736	1.6
chr1	61749	2.1
chr1	61767	2.1
chr1	61813	1.66
chr1	61861	1.54
chr1	61914	1.36
chr1	61932	1.18
chr1	61934	2.04
chr1	61982	1.88
chr1	62103	1.76
chr1	62127	1.84
chr1	62133	1.74
chr1	62137	2.06
chr1	62332	1
chr1	62335	1.46
chr1	62353	2.14
chr1	62390	1.82
chr1	62420	1.72
chr1	62529	2.18
chr1	62530	1.54
chr1	62532	1.68
chr1	62556	1.76
chr1	62560	1.58
chr1	62613	1.98
chr1	62665	2.32
